Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
06-Oct-22,EQ,790,799.6,784.1,785.15,794,794.3,793.39,863,650.2,"20,67,042","1,63,99,71,368.50","50,133"
04-Oct-22,EQ,786.75,792.45,781.2,777.95,784.75,785.15,786.54,863,650.2,"12,38,967","97,44,99,313.95","36,990"
03-Oct-22,EQ,802.85,804.8,776,802.85,778.2,777.95,787.66,863,650.2,"16,52,675","1,30,17,47,723.20","55,739"
30-Sep-22,EQ,791,806,787,792.6,803.9,802.85,795.95,863,650.2,"14,36,359","1,14,32,66,051.20","45,133"
29-Sep-22,EQ,797.65,803.7,790.3,793.65,796,792.6,796.42,863,650.2,"11,36,839","90,54,00,563.25","46,006"
28-Sep-22,EQ,795.95,804.2,790.05,797.85,792.75,793.65,797.86,863,650.2,"14,15,083","1,12,90,34,327.85","43,356"
27-Sep-22,EQ,784.8,801.4,781.05,780.85,800.25,797.85,793,863,650.2,"18,30,866","1,45,18,79,496.10","49,883"
26-Sep-22,EQ,779,785.95,762,781.55,785.95,780.85,774.93,863,650.2,"14,31,943","1,10,96,49,394.30","57,299"
23-Sep-22,EQ,803,806.3,779.5,803.2,781.95,781.55,787.98,876.95,650.2,"12,29,421","96,87,54,994.55","50,029"
22-Sep-22,EQ,800.55,807.75,788,804.2,804.5,803.2,799.27,876.95,650.2,"12,55,234","1,00,32,66,269.05","36,633"
21-Sep-22,EQ,804.2,811,798.1,804.2,804.5,804.2,803.82,876.95,650.2,"10,82,534","87,01,60,911.80","41,932"
20-Sep-22,EQ,797,812.9,795.95,793,803,804.2,805.8,876.95,650.2,"15,47,208","1,24,67,46,666.40","39,270"
19-Sep-22,EQ,799.2,802.2,787.35,795.2,792.5,793,793.62,876.95,650.2,"17,07,558","1,35,51,57,422.50","51,860"
16-Sep-22,EQ,839.7,839.7,791.2,837.4,797.8,795.2,803.33,887.4,650.2,"47,86,431","3,84,50,97,014.20","1,18,904"
15-Sep-22,EQ,844.5,848,830.2,840.25,836.95,837.4,836.29,887.4,650.2,"16,97,675","1,41,97,54,112.40","76,574"
14-Sep-22,EQ,842.9,861.15,838.55,849,840,840.25,847.94,887.4,650.2,"38,18,926","3,23,82,20,358.85","89,504"
13-Sep-22,EQ,829.95,852,829.7,825.5,849,849,841.16,887.4,650.2,"33,10,733","2,78,48,40,558.20","87,761"
12-Sep-22,EQ,820.4,831,820.4,816.3,826,825.5,825.97,887.4,650.2,"13,00,582","1,07,42,42,478.65","40,080"
09-Sep-22,EQ,827,827,813.15,819.1,815.4,816.3,818.98,889,650.2,"8,84,012","72,39,87,260.65","43,688"
08-Sep-22,EQ,829.25,831.6,815,825.1,817.9,819.1,820.48,889,650.2,"10,94,898","89,83,40,289.80","37,126"
07-Sep-22,EQ,815,827.5,814.05,818.25,823.1,825.1,822.84,889,650.2,"13,21,905","1,08,77,14,985.45","34,652"
06-Sep-22,EQ,841.65,845.8,816,837.45,818.75,818.25,828.18,889,650.2,"26,20,566","2,17,03,01,903.85","64,011"
05-Sep-22,EQ,834,841.15,829.05,833.7,838.5,837.45,836.74,889,650.2,"15,53,679","1,30,00,31,437.15","36,145"
02-Sep-22,EQ,845,847,830.7,838.4,831.8,833.7,838.39,889,650.2,"18,85,440","1,58,07,30,457.45","53,236"
01-Sep-22,EQ,809.65,842,806,809.65,841,838.4,827.29,889,650.2,"62,28,307","5,15,25,98,116.80","1,41,644"
30-Aug-22,EQ,809,813.95,806.3,806.15,809.5,809.65,809.35,889,650.2,"26,92,962","2,17,95,60,646.15","45,982"
29-Aug-22,EQ,790,816.7,783.85,801.95,806.3,806.15,805.49,889,650.2,"21,81,301","1,75,70,26,147.50","49,680"
26-Aug-22,EQ,805.9,810.8,798.8,801.85,801.5,801.95,804.75,889,650.2,"12,54,230","1,00,93,41,578.65","39,662"
25-Aug-22,EQ,808,811.9,797.5,805.7,802,801.85,806.3,889,650.2,"12,67,482","1,02,19,68,248.80","39,783"
24-Aug-22,EQ,805,813,798.5,809.35,803.1,805.7,804.81,889,650.2,"13,55,374","1,09,08,14,006.50","41,659"
23-Aug-22,EQ,791.9,811.65,787,793.95,808,809.35,800.77,889,650.2,"18,90,327","1,51,37,20,619.65","41,655"
22-Aug-22,EQ,785.9,796.95,780.1,786.95,793.5,793.95,791.62,889,650.2,"21,66,778","1,71,52,73,004.40","55,592"
19-Aug-22,EQ,807.15,809.5,784.1,807.85,785.9,786.95,794.71,889,650.2,"17,67,351","1,40,45,35,980.10","36,954"
18-Aug-22,EQ,793,813.8,791,793.5,807.15,807.85,806.29,889,650.2,"31,91,360","2,57,31,61,181.70","75,210"
17-Aug-22,EQ,780.5,796.55,780.5,779.5,795,793.5,788.67,889,650.2,"30,21,532","2,38,29,98,104.50","50,361"
16-Aug-22,EQ,767.3,780.6,765.3,763.45,778.9,779.5,776.43,889,650.2,"18,04,736","1,40,12,48,445.25","46,511"
12-Aug-22,EQ,773.45,775.9,760.55,773.45,763.7,763.45,764.78,889,650.2,"22,57,305","1,72,63,42,219.35","77,745"
