Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
01-Aug-22,EQ,646.35,647.9,632.75,637.1,641.5,641.9,640.01,"6,396.30",557,"30,68,787","1,96,40,66,297.20","61,171"
29-Jul-22,EQ,606,640,605.2,602.5,638.25,637.1,628.09,"6,396.30",557,"69,64,646","4,37,43,93,634.85","1,22,498"
28-Jul-22,EQ,604.1,606.85,598.1,600.95,602.9,602.5,603.2,"6,396.30",557,"16,00,700","96,55,39,291.00","33,557"
27-Jul-22,EQ,593,602.25,588.8,596.05,601.05,600.95,595.54,"6,396.30",557,"11,76,622","70,07,19,964.50","28,146"
26-Jul-22,EQ,597.6,598.9,591,599.3,595,596.05,595.04,"6,396.30",557,"15,49,042","92,17,35,253.10","33,812"
25-Jul-22,EQ,609.3,610.8,596.05,609.75,597.6,599.3,603.12,"6,396.30",557,"12,88,536","77,71,44,238.65","36,997"
22-Jul-22,EQ,610.65,616.8,607.05,607.85,609.3,609.75,610.93,"6,396.30",557,"14,65,991","89,56,15,218.60","37,459"
21-Jul-22,EQ,608,612.9,603.15,608.15,609.45,607.85,607.8,"6,396.30",557,"16,22,641","98,62,43,036.65","43,746"
20-Jul-22,EQ,615.95,617.4,606.45,607.75,607,608.15,612.61,"6,396.30",557,"15,99,889","98,01,02,090.30","39,342"
19-Jul-22,EQ,600,611.5,599,604,611,607.75,605.42,"6,396.30",557,"21,29,099","1,28,90,07,647.05","45,864"
18-Jul-22,EQ,595.8,605,595.25,591.25,604.5,604,600.51,"6,396.30",557,"22,21,750","1,33,41,90,403.65","42,718"
15-Jul-22,EQ,589,594.4,586.1,585.7,591,591.25,589.84,"6,396.30",557,"11,40,354","67,26,28,711.35","28,498"
14-Jul-22,EQ,594.95,597.85,581,592.8,587.25,585.7,586.29,"6,396.30",557,"18,31,386","1,07,37,30,312.35","48,683"
13-Jul-22,EQ,593,605.6,591.3,590.25,592.3,592.8,597.47,"6,396.30",557,"29,91,446","1,78,72,91,969.30","66,833"
12-Jul-22,EQ,589,601.2,582.35,592.9,588.8,590.25,593.32,"6,396.30",557,"19,90,023","1,18,07,17,776.90","52,439"
11-Jul-22,EQ,587.6,594.65,583.75,589,592.5,592.9,590.14,"6,396.30",557,"14,43,087","85,16,19,780.25","34,387"
08-Jul-22,EQ,586,591,583.4,582.65,589,589,587.88,"6,396.30",557,"16,42,440","96,55,63,464.85","51,778"
07-Jul-22,EQ,584.3,588,578.1,577.3,582.5,582.65,582.58,"6,396.30",557,"21,97,534","1,28,02,50,247.05","57,559"
06-Jul-22,EQ,570.85,579.15,557,570.85,578.9,577.3,568.32,"6,396.30",557,"27,51,283","1,56,36,12,432.65","64,018"
05-Jul-22,EQ,579,583.8,570,575.4,570.4,570.85,577.46,"6,396.30",568.45,"15,76,894","91,05,92,039.05","51,857"
04-Jul-22,EQ,581.5,586.5,572,579.2,575,575.4,576.69,"6,396.30",568.45,"16,98,911","97,97,52,376.55","51,039"
01-Jul-22,EQ,576.2,585.8,575.7,576.2,578.3,579.2,579.73,"6,396.30",568.45,"19,28,361","1,11,79,28,594.50","52,802"
30-Jun-22,EQ,601.15,603.9,575,601.15,576.9,576.2,585.43,"6,396.30",568.45,"32,32,913","1,89,26,40,095.65","1,08,748"
29-Jun-22,EQ,612,614.95,597,620.05,598,601.15,606.94,"6,396.30",568.45,"21,43,251","1,30,08,19,327.60","59,901"
28-Jun-22,EQ,610.55,623.5,603.8,613,620.45,620.05,614.34,"6,396.30",568.45,"20,17,990","1,23,97,36,826.10","42,605"
27-Jun-22,EQ,605.05,615,602.5,596.5,611.8,613,608.58,"6,396.30",568.45,"22,96,044","1,39,73,33,286.15","62,638"
24-Jun-22,EQ,592.05,599.95,590.6,589.5,596.9,596.5,595.42,"6,396.30",568.45,"19,38,626","1,15,43,05,889.10","38,449"
23-Jun-22,EQ,589.8,595.8,581.9,589.8,589.5,589.5,589.17,"6,396.30",568.45,"20,26,544","1,19,39,83,249.85","47,842"
22-Jun-22,EQ,597.7,597.7,584.15,599.85,589.2,589.8,589.12,"6,396.30",568.45,"16,86,383","99,34,85,407.20","41,578"
21-Jun-22,EQ,578,603,574.05,574.25,599.9,599.85,589.02,"6,396.30",568.45,"33,66,401","1,98,28,82,507.25","72,755"
20-Jun-22,EQ,590,597.9,568.45,594.35,574.65,574.25,579.66,"6,396.30",568.45,"24,26,937","1,40,67,89,190.40","72,571"
17-Jun-22,EQ,599,601.05,581.45,600.1,597.6,594.35,593.02,"6,396.30",581.45,"35,52,167","2,10,65,07,606.55","77,072"
16-Jun-22,EQ,633.6,633.95,597.2,623.35,599.55,600.1,611.59,"6,396.30",597.2,"28,67,076","1,75,34,70,765.80","1,22,452"
15-Jun-22,EQ,624.95,632.45,622.2,623.2,623.6,623.35,625.91,"6,396.30",618,"9,71,460","60,80,43,114.30","38,427"
14-Jun-22,EQ,624,635,619.5,626.65,623,623.2,625.5,"6,396.30",618,"19,52,853","1,22,15,02,227.95","54,556"
13-Jun-22,EQ,635,635,621.7,644.65,628,626.65,627.29,"6,396.30",618,"20,00,311","1,25,47,80,091.45","84,318"
10-Jun-22,EQ,642,649.8,641.15,649.5,644,644.65,644.94,"6,396.30",618,"9,82,264","63,35,04,481.60","33,510"
