Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
19-Dec-24,EQ,510,516.45,506.7,521.15,507.4,508.3,510.89,895.85,432,"35,83,001","1,83,05,28,439.45","80,311"
18-Dec-24,EQ,526,529.85,517.5,524.6,521.7,521.15,522.47,895.85,432,"29,75,529","1,55,46,13,553.60","58,568"
17-Dec-24,EQ,529,541.6,522,529.9,523.4,524.6,531.37,895.85,432,"49,18,977","2,61,37,74,700.45","84,602"
16-Dec-24,EQ,539,539.4,527.3,536.6,527.85,529.9,533.03,895.85,432,"26,22,097","1,39,76,66,119.95","51,377"
13-Dec-24,EQ,539.6,544.7,532,539.85,535.95,536.6,538.04,895.85,432,"60,81,771","3,27,22,16,129.80","88,482"
12-Dec-24,EQ,519.25,561.8,513.5,519.25,537.55,539.85,545.69,895.85,432,"2,55,03,312","13,91,67,93,122.35","3,61,687"
11-Dec-24,EQ,527,530.55,518,526.8,518.95,519.25,523.1,895.85,432,"29,48,888","1,54,25,55,680.20","61,632"
10-Dec-24,EQ,537,537.75,523.4,535.9,524.8,526.8,530.53,895.85,432,"34,29,797","1,81,96,03,014.60","66,538"
09-Dec-24,EQ,539,544.15,534.2,536.1,536,535.9,538.41,895.85,432,"37,49,073","2,01,85,51,843.80","59,309"
06-Dec-24,EQ,540,546.1,534,537.45,535,536.1,538.56,895.85,432,"39,99,281","2,15,38,59,570.95","71,298"
05-Dec-24,EQ,540,549.4,533.8,537.55,537.95,537.45,540.6,895.85,432,"61,46,305","3,32,27,15,866.55","1,00,949"
04-Dec-24,EQ,546.8,548.4,535.4,544.2,536.95,537.55,540.39,895.85,432,"50,65,333","2,73,72,56,000.30","92,480"
03-Dec-24,EQ,552,555.8,543,548.9,543.45,544.2,547.85,895.85,432,"88,75,688","4,86,25,02,952.65","1,39,452"
02-Dec-24,EQ,557.05,566.6,543.25,554.8,548.25,548.9,551.46,895.85,432,"1,30,48,616","7,19,58,54,412.55","2,14,875"
29-Nov-24,EQ,561,587.5,542.75,561,553.15,554.8,567.22,895.85,407,"4,59,64,064","26,07,16,31,428.30","6,70,640"
28-Nov-24,EQ,534.4,583.8,530.05,523.05,557,561,562.82,895.85,407,"6,07,75,609","34,20,54,70,385.05","7,30,846"
27-Nov-24,EQ,436.75,525.15,432.15,437.65,525.15,523.05,489.14,895.85,407,"5,80,95,744","28,41,67,83,241.20","6,76,371"
26-Nov-24,EQ,450.3,455.4,433.25,446.65,438.75,437.65,441.02,895.85,407,"1,44,80,598","6,38,61,81,077.20","2,25,848"
25-Nov-24,EQ,473.8,480,441,460.45,450,446.65,453.29,895.85,407,"3,43,03,726","15,54,96,53,430.95","3,20,700"
22-Nov-24,EQ,455.2,491.6,446.05,476.15,461.5,460.45,471.46,895.85,380.05,"3,34,93,676","15,79,09,94,943.10","5,29,485"
21-Nov-24,EQ,439.95,494.4,432,524.1,473.7,476.15,463.17,895.85,380.05,"4,07,54,831","18,87,65,91,047.30","5,72,258"
19-Nov-24,EQ,532,537.6,521.6,526.85,522.45,524.1,530.48,895.85,380.05,"40,24,003","2,13,46,48,100.50","92,925"
18-Nov-24,EQ,555.95,557.4,525.1,549.1,528.65,526.85,534.22,895.85,380.05,"36,64,843","1,95,78,44,074.45","96,035"
14-Nov-24,EQ,559.95,567.1,547,547,550,549.1,555.43,895.85,380.05,"30,95,845","1,71,95,24,356.55","71,878"
13-Nov-24,EQ,560,598,541.3,557.95,551.8,547,571.31,895.85,380.05,"1,24,01,974","7,08,54,02,551.00","2,86,141"
12-Nov-24,EQ,579.8,587.1,555,578.95,559.1,557.95,567.89,895.85,380.05,"24,38,708","1,38,49,27,464.05","82,107"
11-Nov-24,EQ,585,587.6,577.6,589,579.5,578.95,582.71,895.85,380.05,"12,43,813","72,47,86,219.85","47,040"
08-Nov-24,EQ,599,599.4,586.65,599.65,590.6,589,591.2,895.85,380,"11,93,506","70,55,99,886.20","39,103"
07-Nov-24,EQ,616.3,616.85,596.45,616.3,599,599.65,605.79,895.85,380,"17,99,793","1,09,02,96,393.55","53,220"
06-Nov-24,EQ,607.4,627,605.5,603.45,615.8,616.3,616.47,895.85,380,"31,54,049","1,94,43,83,178.00","69,439"
05-Nov-24,EQ,584.95,607.4,581,585,602.2,603.45,593.35,895.85,380,"20,88,555","1,23,92,44,137.30","53,426"
04-Nov-24,EQ,596.95,596.95,582.2,597.35,583.5,585,588.11,895.85,380,"14,72,471","86,59,69,170.75","50,153"
01-Nov-24,EQ,595.7,599.95,593.5,592.7,596.9,597.35,597.42,895.85,345.05,"3,96,239","23,67,21,704.10","14,094"
31-Oct-24,EQ,601,609.9,590,592.05,590.45,592.7,597.53,895.85,345.05,"24,34,391","1,45,46,30,465.10","64,335"
30-Oct-24,EQ,595,599.8,584.05,592.3,590.25,592.05,592.97,895.85,345.05,"18,08,791","1,07,25,60,139.65","50,637"
29-Oct-24,EQ,579.95,596.1,578.3,598.2,593.2,592.3,589.47,895.85,345.05,"26,49,607","1,56,18,72,280.10","59,391"
28-Oct-24,EQ,586.1,606.7,572.65,592.3,595.2,598.2,592.96,895.85,345.05,"36,84,210","2,18,45,73,168.65","1,01,706"
25-Oct-24,EQ,605.7,612.3,585.1,604.85,591.5,592.3,594.87,895.85,289.35,"24,32,785","1,44,71,78,853.10","83,004"
24-Oct-24,EQ,587.8,612,585,587.85,603.25,604.85,602.04,895.85,289.35,"38,56,566","2,32,18,20,351.40","92,549"
23-Oct-24,EQ,587.95,596,578.05,588.15,583.05,587.85,587.03,895.85,289.35,"54,18,393","3,18,07,66,055.45","1,33,669"
22-Oct-24,EQ,604,607.15,583.7,603.6,590,588.15,591.61,895.85,289.35,"24,45,083","1,44,65,26,378.05","84,451"
21-Oct-24,EQ,615,618.1,600,611.4,602.4,603.6,607.6,895.85,289.35,"13,24,561","80,47,98,048.20","37,081"
18-Oct-24,EQ,609,613.9,595.05,609.1,609.5,611.4,605.65,895.85,289.35,"22,79,512","1,38,05,95,559.90","75,147"
17-Oct-24,EQ,626,628.7,607.8,625.8,610.5,609.1,615.07,895.85,289.35,"20,25,544","1,24,58,42,574.70","71,541"
16-Oct-24,EQ,631.55,635.8,621.55,633.9,625.8,625.8,627.18,895.85,289.35,"17,20,594","1,07,91,18,751.75","66,156"
15-Oct-24,EQ,640,640.35,632.45,634.45,633.6,633.9,634.63,895.85,289.35,"9,30,148","59,03,03,676.65","31,651"
14-Oct-24,EQ,642.5,645.7,631,642.3,634.8,634.45,637.14,895.85,289.35,"18,11,001","1,15,38,59,023.75","49,508"
11-Oct-24,EQ,645,645.4,637.45,645.4,641.5,642.3,641.28,895.85,289.35,"11,09,827","71,17,06,572.95","30,983"
10-Oct-24,EQ,641.95,648.4,631.05,634.3,645,645.4,639.69,895.85,289.35,"16,49,770","1,05,53,36,651.65","45,018"
09-Oct-24,EQ,646.4,649,631.55,640.6,634.7,634.3,640.74,895.85,289.35,"12,70,367","81,39,77,493.00","34,619"
08-Oct-24,EQ,624.9,645.9,613.2,625.45,641.5,640.6,634.12,895.85,289.35,"23,50,816","1,49,06,94,034.65","63,042"
07-Oct-24,EQ,641.45,645.95,613.4,642.1,624.9,625.45,624.8,895.85,289.35,"28,59,604","1,78,66,81,083.90","92,313"
04-Oct-24,EQ,639.95,648,635.1,644.75,640,642.1,642.07,895.85,289.35,"21,68,422","1,39,22,82,371.80","53,707"
03-Oct-24,EQ,649.05,652.9,631.55,653.2,649,644.75,641.35,895.85,289.35,"26,25,339","1,68,37,61,765.65","79,177"
01-Oct-24,EQ,655,660.8,652,656.15,653,653.2,655.16,895.85,289.35,"12,66,464","82,97,41,815.50","44,229"
