Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
05-Sep-23,EQ,435.8,437.5,430.3,434.1,431.8,431.85,433.8,437.5,352,"89,86,713","3,89,84,72,298.20","1,19,690"
04-Sep-23,EQ,418,436.5,416,416.35,434.45,434.1,427.34,436.5,352,"1,38,17,324","5,90,46,64,876.55","2,23,525"
01-Sep-23,EQ,407.95,417.75,407.5,408.4,416.7,416.35,413.12,426,352,"42,38,065","1,75,08,23,973.65","97,133"
31-Aug-23,EQ,408,410,406.45,407.2,409.95,408.4,408.26,426,352,"1,10,30,976","4,50,35,25,225.90","96,303"
30-Aug-23,EQ,410,410.2,406.65,408.1,406.95,407.2,408.74,426,352,"20,09,091","82,12,01,454.45","60,881"
29-Aug-23,EQ,409.65,411.9,407.1,408.05,408.45,408.1,409.17,426,352,"19,99,281","81,80,52,761.15","58,081"
28-Aug-23,EQ,411.45,412.45,407.65,409.7,408,408.05,409.23,426,352,"17,00,987","69,60,97,112.55","51,292"
25-Aug-23,EQ,410,411.3,407.1,412.7,408.8,409.7,409.68,430.9,352,"32,99,255","1,35,16,37,893.45","67,686"
24-Aug-23,EQ,418.75,420,412,415.25,413.1,412.7,415.93,430.9,352,"28,88,478","1,20,13,98,589.65","64,921"
23-Aug-23,EQ,417.25,417.95,414.6,417.1,415.4,415.25,416.1,430.9,352,"30,67,117","1,27,62,35,457.25","57,709"
22-Aug-23,EQ,415,418.1,412.75,414.6,417.35,417.1,415.61,430.9,352,"31,75,120","1,31,96,06,248.30","65,506"
21-Aug-23,EQ,411.8,417.35,411.65,411.7,414.2,414.6,415.12,430.9,352,"36,67,130","1,52,23,01,658.30","72,397"
18-Aug-23,EQ,415.05,416.35,408,417.55,411.5,411.7,410.93,444.9,352,"53,01,196","2,17,84,36,296.30","1,00,194"
17-Aug-23,EQ,418.65,420.4,414.5,418.65,417.05,417.55,417.02,444.9,352,"31,70,480","1,32,21,62,178.60","74,629"
16-Aug-23,EQ,414.15,420.2,414,415.15,418,418.65,418.54,444.9,352,"40,65,890","1,70,17,56,027.60","76,525"
14-Aug-23,EQ,413.25,416.2,409.5,413.05,414,415.15,412.68,444.9,352,"28,96,090","1,19,51,67,758.30","79,575"
11-Aug-23,EQ,418.65,422.15,412.35,418.65,413.15,413.05,415.68,444.9,352,"37,85,734","1,57,36,64,689.65","76,499"
10-Aug-23,EQ,417.1,420.8,415.55,417.8,418.65,418.65,419.11,444.9,352,"49,50,822","2,07,49,55,030.65","1,21,633"
09-Aug-23,EQ,415.5,418.5,412.55,416.35,417.5,417.8,415.85,444.9,352,"46,54,694","1,93,56,48,288.30","68,131"
08-Aug-23,EQ,412.4,417.5,409.95,411.15,416.5,416.35,414.97,444.9,352,"78,62,142","3,26,25,13,903.35","1,17,427"
07-Aug-23,EQ,409.95,413,408.05,408.85,411.5,411.15,410.89,444.9,352,"44,11,433","1,81,26,16,755.30","84,874"
04-Aug-23,EQ,400.85,410,400.3,399.65,408.8,408.85,407.87,444.9,352,"62,40,770","2,54,54,54,016.60","97,568"
03-Aug-23,EQ,402,402,397.05,402.8,399.9,399.65,399.05,444.9,352,"34,10,849","1,36,11,01,830.70","80,467"
02-Aug-23,EQ,405.9,405.9,399,406.95,402.8,402.8,402.69,444.9,352,"26,99,809","1,08,71,89,943.35","72,244"
01-Aug-23,EQ,405.5,408,404.05,405.05,406.45,406.95,405.98,444.9,352,"35,90,902","1,45,78,32,099.50","80,168"
31-Jul-23,EQ,399.75,406,398.95,398.75,405.05,405.05,403.18,444.9,352,"33,81,090","1,36,32,00,928.10","73,359"
28-Jul-23,EQ,401.05,402.85,396.55,399.95,399.1,398.75,399.17,444.9,352,"33,80,030","1,34,92,19,640.95","72,087"
27-Jul-23,EQ,404,406.6,399,402.75,401.5,399.95,402.11,444.9,352,"44,74,179","1,79,91,05,801.45","95,482"
26-Jul-23,EQ,403.5,403.6,401.4,400.4,402.6,402.75,402.67,444.9,352,"26,64,831","1,07,30,54,833.75","74,079"
25-Jul-23,EQ,405.5,405.5,400,404.05,400.85,400.4,402.39,444.9,352,"32,29,100","1,29,93,54,236.70","84,846"
24-Jul-23,EQ,406.3,408,403.5,404.7,403.8,404.05,405.73,444.9,352,"34,04,230","1,38,12,02,063.05","75,450"
21-Jul-23,EQ,405,414.35,401,417.65,404.9,404.7,407.43,444.9,352,"1,17,57,106","4,79,02,44,430.95","1,44,842"
20-Jul-23,EQ,418.5,420,414.65,417.95,417.25,417.65,416.63,444.9,352,"41,27,855","1,71,98,01,382.90","81,392"
19-Jul-23,EQ,420,421,414.15,417.2,418.2,417.95,418.04,444.9,352,"54,15,495","2,26,38,87,017.90","1,03,582"
18-Jul-23,EQ,418,420.3,412.25,415.25,417.15,417.2,416.42,444.9,352,"88,84,513","3,69,96,53,314.15","1,34,339"
17-Jul-23,EQ,407,424.95,405.8,405.05,415.9,415.25,417.49,444.9,352,"2,28,79,930","9,55,21,54,932.85","2,69,358"
14-Jul-23,EQ,394.75,405.5,392.35,394.3,404.85,405.05,400.57,444.9,352,"1,56,83,392","6,28,22,63,780.15","2,00,736"
