Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
07-Aug-20,EQ,699.9,699.9,685,704.9,689.9,690.3,691.26,"1,170.00",375.25,"73,71,589","5,09,56,82,983.85","96,981"
06-Aug-20,EQ,692,707.6,686.4,688.4,703.4,704.9,699.71,"1,170.00",375.25,"51,33,012","3,59,16,00,807.65","69,136"
05-Aug-20,EQ,692.65,702.4,681,692.65,689.5,688.4,691.03,"1,170.00",375.25,"60,52,234","4,18,22,98,931.70","92,508"
04-Aug-20,EQ,709.5,711,687.05,705.95,692.5,692.65,693.47,"1,170.00",375.25,"66,83,186","4,63,45,76,579.45","1,27,895"
03-Aug-20,EQ,709.1,718,700.55,705.2,707.7,705.95,707.54,"1,170.00",375.25,"55,46,348","3,92,42,82,897.80","1,02,748"
31-Jul-20,EQ,701.85,716.7,696,695.45,706,705.2,707.58,"1,170.00",375.25,"63,22,672","4,47,37,86,956.25","1,15,232"
30-Jul-20,EQ,698,712.55,692.65,694.4,696,695.45,704.44,"1,170.00",375.25,"79,66,921","5,61,22,23,034.45","1,38,161"
29-Jul-20,EQ,710,710.75,692.5,712.45,694.4,694.4,698.86,"1,170.00",375.25,"71,42,688","4,99,17,07,650.85","1,21,239"
28-Jul-20,EQ,702,716.05,695.7,701.1,711,712.45,706.79,"1,170.00",375.25,"84,69,643","5,98,62,35,040.20","1,82,016"
27-Jul-20,EQ,684,704.4,676.5,679.95,700.85,701.1,693.12,"1,170.00",375.25,"1,13,49,061","7,86,62,39,651.95","2,06,079"
24-Jul-20,EQ,641,684.8,640.9,652.85,683.5,679.95,665.76,"1,170.00",375.25,"1,23,65,729","8,23,25,73,071.10","1,60,216"
23-Jul-20,EQ,650,656.95,643.55,650.15,650.95,652.85,651.15,"1,170.00",375.25,"31,73,126","2,06,61,79,589.45","76,991"
22-Jul-20,EQ,657,658,643.1,652.35,650.65,650.15,648.94,"1,170.00",375.25,"38,37,969","2,49,05,98,440.35","72,222"
21-Jul-20,EQ,652,662.35,643.3,648.6,652.3,652.35,652.33,"1,170.00",375.25,"88,01,064","5,74,11,91,833.10","1,50,497"
20-Jul-20,EQ,633,652,626.85,623.15,649.4,648.6,639.34,"1,170.00",375.25,"1,05,43,170","6,74,06,80,411.15","1,78,170"
17-Jul-20,EQ,629.5,644.65,613.4,627.75,624.7,623.15,630.82,"1,170.00",375.25,"2,68,30,689","16,92,54,68,925.35","3,65,141"
16-Jul-20,EQ,630,652.2,607.15,615.2,634,627.75,631.15,"1,170.00",375.25,"2,07,71,278","13,10,98,03,014.05","3,04,276"
15-Jul-20,EQ,593.65,627.95,592.5,591.35,618.95,615.2,616.35,"1,170.00",375.25,"99,28,037","6,11,91,48,156.75","1,39,453"
14-Jul-20,EQ,604.6,613.75,588.1,602.6,590.25,591.35,602.11,"1,170.00",375.25,"62,12,718","3,74,07,49,506.55","1,01,537"
13-Jul-20,EQ,585,605,583.35,582.25,604,602.6,597.94,"1,170.00",375.25,"54,43,995","3,25,52,06,313.10","75,578"
10-Jul-20,EQ,588.25,588.55,579.85,588.25,582,582.25,583.68,"1,170.00",375.25,"23,76,908","1,38,73,50,540.50","57,166"
09-Jul-20,EQ,575.65,591.6,575,574.9,588,588.25,585.07,"1,170.00",375.25,"48,07,935","2,81,29,77,215.90","73,521"
08-Jul-20,EQ,594.75,594.75,573,592.05,574.45,574.9,580.07,"1,170.00",375.25,"46,25,061","2,68,28,49,750.60","81,989"
07-Jul-20,EQ,582,594.45,575.15,578.7,593,592.05,585.73,"1,170.00",375.25,"72,55,520","4,24,97,80,977.90","1,20,847"
06-Jul-20,EQ,579.15,589,577.25,579.15,578.55,578.7,584.08,"1,170.00",375.25,"32,88,423","1,92,06,85,979.35","76,889"
03-Jul-20,EQ,572,580.55,570.6,569.2,578.45,579.15,576.44,"1,170.00",375.25,"37,35,600","2,15,33,32,391.75","53,512"
02-Jul-20,EQ,555,572.4,552.9,551.75,570.95,569.2,564.57,"1,170.00",375.25,"52,43,654","2,96,04,14,869.10","1,06,497"
01-Jul-20,EQ,557.95,559.6,551,556.85,551.2,551.75,553.86,"1,170.00",375.25,"30,04,728","1,66,42,05,947.75","61,925"
30-Jun-20,EQ,558,560.8,553.25,553.7,557,556.85,556.7,"1,170.00",375.25,"31,10,587","1,73,16,48,263.85","1,10,486"
29-Jun-20,EQ,562,565.9,550.3,562.4,553,553.7,557.41,"1,170.00",375.25,"38,57,756","2,15,03,61,998.85","99,294"
26-Jun-20,EQ,550.05,573.9,545,550.05,562.8,562.4,562.18,"1,170.00",375.25,"70,34,881","3,95,48,69,425.85","1,18,617"
25-Jun-20,EQ,557.6,560.7,548,559.6,548.4,550.05,552.37,"1,170.00",375.25,"63,53,508","3,50,95,01,266.95","1,11,681"
24-Jun-20,EQ,575,579.8,554.4,580.25,561,559.6,566.23,"1,170.00",375.25,"53,39,903","3,02,35,91,331.40","1,11,222"
23-Jun-20,EQ,569.7,583.5,563.75,569.6,579,580.25,577.22,"1,170.00",375.25,"45,22,086","2,61,02,40,459.95","1,06,226"
22-Jun-20,EQ,575,576.65,565.4,569.6,569.95,569.6,571.13,"1,170.00",375.25,"26,66,303","1,52,28,15,747.20","65,666"
19-Jun-20,EQ,574,578,567.2,578.95,572,569.6,570.92,"1,170.00",375.25,"61,82,630","3,52,98,15,538.60","76,370"
18-Jun-20,EQ,571.2,583.8,570.1,575.85,577.9,578.95,576.2,"1,170.00",375.25,"19,18,329","1,10,53,49,680.50","48,659"
17-Jun-20,EQ,580,581.85,573,580.9,575.6,575.85,577.87,"1,170.00",375.25,"35,72,362","2,06,43,52,471.20","93,262"
16-Jun-20,EQ,585,593.5,578.4,578.95,579.2,580.9,585.75,"1,170.00",375.25,"47,28,409","2,76,96,51,588.95","92,201"
15-Jun-20,EQ,574.8,581,563.7,570.75,579.25,578.95,574.52,"1,170.00",375.25,"37,87,100","2,17,57,60,975.60","81,883"
12-Jun-20,EQ,555.2,578.7,555.2,578.05,571,570.75,568.02,"1,170.00",375.25,"66,24,056","3,76,25,82,706.00","1,18,919"
11-Jun-20,EQ,580,584.9,574.1,578.7,576.25,578.05,579.16,"1,170.00",375.25,"49,75,680","2,88,16,95,648.50","72,961"
10-Jun-20,EQ,575,587.5,573.6,572.85,578,578.7,580.68,"1,170.00",375.25,"64,91,758","3,76,96,45,787.40","93,652"
09-Jun-20,EQ,574.15,583.6,570,578.25,570,572.85,576.99,"1,170.00",375.25,"38,12,757","2,19,99,37,347.40","1,27,861"
08-Jun-20,EQ,579.15,583.5,571.05,575.95,578,578.25,578.51,"1,170.00",375.25,"37,72,143","2,18,22,08,882.35","84,820"
05-Jun-20,EQ,585,587.15,572.5,578.95,575,575.95,577.45,"1,170.00",375.25,"39,95,825","2,30,73,77,577.40","90,192"
04-Jun-20,EQ,565,583.7,559,562.8,580.75,578.95,570.09,"1,170.00",375.25,"53,15,354","3,03,02,45,420.00","1,57,648"
03-Jun-20,EQ,564,568.4,557,560.2,565.3,562.8,562.01,"1,170.00",375.25,"42,02,273","2,36,17,20,133.05","82,210"
02-Jun-20,EQ,559.3,567.75,550,559.75,562.95,560.2,560.98,"1,170.00",375.25,"29,30,073","1,64,37,08,343.00","72,773"
01-Jun-20,EQ,557,573.4,555.5,550.25,557,559.75,565.68,"1,170.00",375.25,"45,03,607","2,54,76,16,414.45","80,585"
29-May-20,EQ,540,555,536.7,542.65,552,550.25,548.18,"1,170.00",375.25,"78,53,814","4,30,53,27,791.80","1,11,025"
28-May-20,EQ,531,546,523,530.95,543.9,542.65,534.35,"1,170.00",375.25,"44,92,817","2,40,07,51,811.85","97,391"
